Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
County Durham,E06000047,Upper tier local authority,2020-04-30,47,,,1467,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-30,1,,,123,,
Southampton,E06000045,Upper tier local authority,2020-04-30,14,,,482,,
Portsmouth,E06000044,Upper tier local authority,2020-04-30,2,,,286,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-30,3,,,379,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-30,12,,,475,,
Wokingham,E06000041,Upper tier local authority,2020-04-30,2,,,376,,
Slough,E06000039,Upper tier local authority,2020-04-30,1,,,389,,
Reading,E06000038,Upper tier local authority,2020-04-30,2,,,496,,
West Berkshire,E06000037,Upper tier local authority,2020-04-30,3,,,327,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-30,1,,,217,,
Medway,E06000035,Upper tier local authority,2020-04-30,5,,,632,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-30,1,,,300,,
Peterborough,E06000031,Upper tier local authority,2020-04-30,3,,,257,,
Swindon,E06000030,Upper tier local authority,2020-04-30,3,,,370,,
Torbay,E06000027,Upper tier local authority,2020-04-30,1,,,203,,
Plymouth,E06000026,Upper tier local authority,2020-04-30,3,,,292,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-30,5,,,350,,
North Somerset,E06000024,Upper tier local authority,2020-04-30,9,,,249,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-30,5,,,617,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-30,1,,,212,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-30,20,,,489,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-30,8,,,277,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-30,3,,,305,,
Nottingham,E06000018,Upper tier local authority,2020-04-30,6,,,525,,
Leicester,E06000016,Upper tier local authority,2020-04-30,3,,,676,,
York,E06000014,Upper tier local authority,2020-04-30,12,,,310,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-30,9,,,369,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-30,11,,,614,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-30,9,,,468,,
Blackpool,E06000009,Upper tier local authority,2020-04-30,11,,,465,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-30,8,,,331,,
Warrington,E06000007,Upper tier local authority,2020-04-30,12,,,634,,
Halton,E06000006,Upper tier local authority,2020-04-30,5,,,328,,
Darlington,E06000005,Upper tier local authority,2020-04-30,7,,,291,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-30,3,,,363,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-30,6,,,326,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-30,10,,,565,,
England,E92000001,Nation,2020-04-29,1999,1722,277,122852,122040,812
South West,E12000009,Region,2020-04-29,123,,,6370,,
South East,E12000008,Region,2020-04-29,226,,,17287,,
London,E12000007,Region,2020-04-29,213,,,24658,,
East of England,E12000006,Region,2020-04-29,155,,,10809,,
West Midlands,E12000005,Region,2020-04-29,250,,,13386,,
East Midlands,E12000004,Region,2020-04-29,102,,,6974,,
Yorkshire and The Humber,E12000003,Region,2020-04-29,260,,,10559,,
North West,E12000002,Region,2020-04-29,383,,,19727,,
North East,E12000001,Region,2020-04-29,200,,,7833,,
Worcestershire,E10000034,Upper tier local authority,2020-04-29,17,,,1160,,
West Sussex,E10000032,Upper tier local authority,2020-04-29,25,,,1154,,
Warwickshire,E10000031,Upper tier local authority,2020-04-29,23,,,1188,,
Surrey,E10000030,Upper tier local authority,2020-04-29,28,,,2597,,
Suffolk,E10000029,Upper tier local authority,2020-04-29,12,,,1089,,
Staffordshire,E10000028,Upper tier local authority,2020-04-29,27,,,1750,,
Somerset,E10000027,Upper tier local authority,2020-04-29,20,,,507,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-29,11,,,1564,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-29,29,,,1125,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-29,35,,,964,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-29,12,,,1047,,
Norfolk,E10000020,Upper tier local authority,2020-04-29,43,,,1558,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-29,13,,,850,,
Leicestershire,E10000018,Upper tier local authority,2020-04-29,19,,,941,,
Lancashire,E10000017,Upper tier local authority,2020-04-29,37,,,2829,,
Kent,E10000016,Upper tier local authority,2020-04-29,23,,,3372,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-29,34,,,2324,,
Hampshire,E10000014,Upper tier local authority,2020-04-29,40,,,2792,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-29,17,,,1220,,
Essex,E10000012,Upper tier local authority,2020-04-29,36,,,2639,,
East Sussex,E10000011,Upper tier local authority,2020-04-29,14,,,581,,
Devon,E10000008,Upper tier local authority,2020-04-29,23,,,715,,
Derbyshire,E10000007,Upper tier local authority,2020-04-29,8,,,1303,,
Cumbria,E10000006,Upper tier local authority,2020-04-29,60,,,1910,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-29,15,,,779,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-29,4,,,835,,
Westminster,E09000033,Upper tier local authority,2020-04-29,5,,,601,,
Wandsworth,E09000032,Upper tier local authority,2020-04-29,5,,,922,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-29,3,,,721,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-29,2,,,600,,
Sutton,E09000029,Upper tier local authority,2020-04-29,8,,,673,,
Southwark,E09000028,Upper tier local authority,2020-04-29,13,,,1197,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-29,9,,,373,,
Redbridge,E09000026,Upper tier local authority,2020-04-29,4,,,675,,
Newham,E09000025,Upper tier local authority,2020-04-29,5,,,949,,
Merton,E09000024,Upper tier local authority,2020-04-29,4,,,653,,
Lewisham,E09000023,Upper tier local authority,2020-04-29,4,,,922,,
Lambeth,E09000022,Upper tier local authority,2020-04-29,6,,,1137,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-29,4,,,448,,
Islington,E09000019,Upper tier local authority,2020-04-29,2,,,413,,
Hounslow,E09000018,Upper tier local authority,2020-04-29,8,,,649,,
Hillingdon,E09000017,Upper tier local authority,2020-04-29,4,,,726,,
Havering,E09000016,Upper tier local authority,2020-04-29,2,,,634,,
Harrow,E09000015,Upper tier local authority,2020-04-29,26,,,932,,
Haringey,E09000014,Upper tier local authority,2020-04-29,3,,,547,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-29,2,,,610,,
Hackney,E09000012,Upper tier local authority,2020-04-29,3,,,604,,
Greenwich,E09000011,Upper tier local authority,2020-04-29,7,,,635,,
Enfield,E09000010,Upper tier local authority,2020-04-29,5,,,833,,
Ealing,E09000009,Upper tier local authority,2020-04-29,15,,,1063,,
Croydon,E09000008,Upper tier local authority,2020-04-29,7,,,1385,,
Camden,E09000007,Upper tier local authority,2020-04-29,3,,,574,,
Bromley,E09000006,Upper tier local authority,2020-04-29,28,,,1072,,
Brent,E09000005,Upper tier local authority,2020-04-29,7,,,1351,,
Bexley,E09000004,Upper tier local authority,2020-04-29,5,,,622,,
Barnet,E09000003,Upper tier local authority,2020-04-29,12,,,1204,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-29,2,,,455,,
Gateshead,E08000037,Upper tier local authority,2020-04-29,36,,,832,,
Wakefield,E08000036,Upper tier local authority,2020-04-29,4,,,527,,
Leeds,E08000035,Upper tier local authority,2020-04-29,35,,,1437,,
Kirklees,E08000034,Upper tier local authority,2020-04-29,11,,,569,,
Calderdale,E08000033,Upper tier local authority,2020-04-29,1,,,244,,
Bradford,E08000032,Upper tier local authority,2020-04-29,50,,,904,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-29,36,,,848,,
Walsall,E08000030,Upper tier local authority,2020-04-29,10,,,986,,
Solihull,E08000029,Upper tier local authority,2020-04-29,4,,,572,,
Sandwell,E08000028,Upper tier local authority,2020-04-29,24,,,1020,,
Dudley,E08000027,Upper tier local authority,2020-04-29,24,,,766,,
Coventry,E08000026,Upper tier local authority,2020-04-29,11,,,668,,
Birmingham,E08000025,Upper tier local authority,2020-04-29,43,,,2880,,
Sunderland,E08000024,Upper tier local authority,2020-04-29,26,,,1162,,
South Tyneside,E08000023,Upper tier local authority,2020-04-29,13,,,561,,
North Tyneside,E08000022,Upper tier local authority,2020-04-29,7,,,468,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-29,12,,,900,,
Sheffield,E08000019,Upper tier local authority,2020-04-29,26,,,2172,,
Rotherham,E08000018,Upper tier local authority,2020-04-29,10,,,726,,
Doncaster,E08000017,Upper tier local authority,2020-04-29,12,,,493,,
Barnsley,E08000016,Upper tier local authority,2020-04-29,7,,,668,,
Wirral,E08000015,Upper tier local authority,2020-04-29,15,,,1018,,
Sefton,E08000014,Upper tier local authority,2020-04-29,15,,,811,,
St. Helens,E08000013,Upper tier local authority,2020-04-29,5,,,652,,
Liverpool,E08000012,Upper tier local authority,2020-04-29,24,,,1428,,
Knowsley,E08000011,Upper tier local authority,2020-04-29,15,,,552,,
Wigan,E08000010,Upper tier local authority,2020-04-29,14,,,760,,
Trafford,E08000009,Upper tier local authority,2020-04-29,11,,,608,,
Tameside,E08000008,Upper tier local authority,2020-04-29,10,,,466,,
Stockport,E08000007,Upper tier local authority,2020-04-29,21,,,848,,
Salford,E08000006,Upper tier local authority,2020-04-29,18,,,701,,
Rochdale,E08000005,Upper tier local authority,2020-04-29,7,,,521,,
Oldham,E08000004,Upper tier local authority,2020-04-29,20,,,738,,
Manchester,E08000003,Upper tier local authority,2020-04-29,15,,,1134,,
Bury,E08000002,Upper tier local authority,2020-04-29,8,,,538,,
Bolton,E08000001,Upper tier local authority,2020-04-29,15,,,791,,
Dorset,E06000059,Upper tier local authority,2020-04-29,1,,,311,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-29,4,,,409,,
Northumberland,E06000057,Upper tier local authority,2020-04-29,18,,,774,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-29,2,,,507,,
Wiltshire,E06000054,Upper tier local authority,2020-04-29,16,,,442,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-29,14,,,500,,
Shropshire,E06000051,Upper tier local authority,2020-04-29,9,,,508,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-29,14,,,824,,
Cheshire East,E06000049,Upper tier local authority,2020-04-29,19,,,876,,
County Durham,E06000047,Upper tier local authority,2020-04-29,62,,,1420,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-29,6,,,122,,
Southampton,E06000045,Upper tier local authority,2020-04-29,10,,,468,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-29,5,,,376,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-29,13,,,463,,
Wokingham,E06000041,Upper tier local authority,2020-04-29,7,,,374,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-29,4,,,256,,
Slough,E06000039,Upper tier local authority,2020-04-29,4,,,388,,
Reading,E06000038,Upper tier local authority,2020-04-29,13,,,494,,
West Berkshire,E06000037,Upper tier local authority,2020-04-29,9,,,324,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-29,3,,,216,,
Medway,E06000035,Upper tier local authority,2020-04-29,7,,,627,,
Thurrock,E06000034,Upper tier local authority,2020-04-29,4,,,282,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-29,2,,,299,,
Peterborough,E06000031,Upper tier local authority,2020-04-29,7,,,254,,
Swindon,E06000030,Upper tier local authority,2020-04-29,5,,,367,,
Plymouth,E06000026,Upper tier local authority,2020-04-29,4,,,289,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-29,2,,,345,,
North Somerset,E06000024,Upper tier local authority,2020-04-29,8,,,240,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-29,8,,,612,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-29,1,,,211,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-29,12,,,469,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-29,8,,,269,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-29,2,,,302,,
Nottingham,E06000018,Upper tier local authority,2020-04-29,6,,,519,,
Leicester,E06000016,Upper tier local authority,2020-04-29,13,,,673,,
Derby,E06000015,Upper tier local authority,2020-04-29,2,,,496,,
York,E06000014,Upper tier local authority,2020-04-29,19,,,298,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-29,6,,,360,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-29,20,,,603,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-29,24,,,459,,
Blackpool,E06000009,Upper tier local authority,2020-04-29,12,,,454,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-29,10,,,323,,
Warrington,E06000007,Upper tier local authority,2020-04-29,11,,,622,,
Halton,E06000006,Upper tier local authority,2020-04-29,7,,,323,,
Darlington,E06000005,Upper tier local authority,2020-04-29,11,,,284,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-29,2,,,360,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-29,7,,,320,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-29,3,,,555,,
Hartlepool,E06000001,Upper tier local authority,2020-04-29,3,,,197,,
England,E92000001,Nation,2020-04-28,2143,2004,139,120853,120318,535
South West,E12000009,Region,2020-04-28,110,,,6247,,
South East,E12000008,Region,2020-04-28,285,,,17061,,
London,E12000007,Region,2020-04-28,169,,,24445,,
East of England,E12000006,Region,2020-04-28,210,,,10654,,
West Midlands,E12000005,Region,2020-04-28,275,,,13136,,
East Midlands,E12000004,Region,2020-04-28,139,,,6872,,
Yorkshire and The Humber,E12000003,Region,2020-04-28,241,,,10299,,
North West,E12000002,Region,2020-04-28,412,,,19344,,
North East,E12000001,Region,2020-04-28,205,,,7633,,
Worcestershire,E10000034,Upper tier local authority,2020-04-28,17,,,1143,,
West Sussex,E10000032,Upper tier local authority,2020-04-28,32,,,1129,,
Warwickshire,E10000031,Upper tier local authority,2020-04-28,23,,,1165,,
Surrey,E10000030,Upper tier local authority,2020-04-28,34,,,2569,,
Suffolk,E10000029,Upper tier local authority,2020-04-28,22,,,1077,,
Staffordshire,E10000028,Upper tier local authority,2020-04-28,41,,,1723,,
Somerset,E10000027,Upper tier local authority,2020-04-28,10,,,487,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-28,15,,,1553,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-28,22,,,1096,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-28,25,,,929,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-28,12,,,1035,,
Norfolk,E10000020,Upper tier local authority,2020-04-28,58,,,1515,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-28,17,,,837,,
Leicestershire,E10000018,Upper tier local authority,2020-04-28,25,,,922,,
Lancashire,E10000017,Upper tier local authority,2020-04-28,47,,,2792,,
Kent,E10000016,Upper tier local authority,2020-04-28,41,,,3349,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-28,37,,,2290,,
Hampshire,E10000014,Upper tier local authority,2020-04-28,46,,,2752,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-28,23,,,1203,,
Essex,E10000012,Upper tier local authority,2020-04-28,38,,,2603,,
East Sussex,E10000011,Upper tier local authority,2020-04-28,21,,,567,,
Devon,E10000008,Upper tier local authority,2020-04-28,9,,,692,,
Derbyshire,E10000007,Upper tier local authority,2020-04-28,28,,,1295,,
Cumbria,E10000006,Upper tier local authority,2020-04-28,28,,,1850,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-28,28,,,764,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-28,21,,,831,,
Westminster,E09000033,Upper tier local authority,2020-04-28,4,,,596,,
Wandsworth,E09000032,Upper tier local authority,2020-04-28,6,,,917,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-28,2,,,718,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-28,1,,,598,,
Sutton,E09000029,Upper tier local authority,2020-04-28,1,,,665,,
Southwark,E09000028,Upper tier local authority,2020-04-28,5,,,1184,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-28,3,,,364,,
Redbridge,E09000026,Upper tier local authority,2020-04-28,7,,,671,,
Newham,E09000025,Upper tier local authority,2020-04-28,2,,,944,,
Merton,E09000024,Upper tier local authority,2020-04-28,5,,,649,,
Lewisham,E09000023,Upper tier local authority,2020-04-28,12,,,918,,
Lambeth,E09000022,Upper tier local authority,2020-04-28,8,,,1131,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-28,2,,,444,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-28,3,,,462,,
Islington,E09000019,Upper tier local authority,2020-04-28,2,,,411,,
Hounslow,E09000018,Upper tier local authority,2020-04-28,4,,,641,,
Hillingdon,E09000017,Upper tier local authority,2020-04-28,5,,,722,,
Havering,E09000016,Upper tier local authority,2020-04-28,2,,,632,,
Harrow,E09000015,Upper tier local authority,2020-04-28,8,,,906,,
Haringey,E09000014,Upper tier local authority,2020-04-28,2,,,544,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-28,1,,,608,,
Hackney,E09000012,Upper tier local authority,2020-04-28,1,,,601,,
Greenwich,E09000011,Upper tier local authority,2020-04-28,5,,,628,,
Enfield,E09000010,Upper tier local authority,2020-04-28,2,,,828,,
Ealing,E09000009,Upper tier local authority,2020-04-28,12,,,1048,,
Croydon,E09000008,Upper tier local authority,2020-04-28,18,,,1378,,
Camden,E09000007,Upper tier local authority,2020-04-28,4,,,571,,
Bromley,E09000006,Upper tier local authority,2020-04-28,11,,,1044,,
Brent,E09000005,Upper tier local authority,2020-04-28,9,,,1344,,
Bexley,E09000004,Upper tier local authority,2020-04-28,9,,,617,,
Barnet,E09000003,Upper tier local authority,2020-04-28,11,,,1192,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-28,2,,,453,,
Gateshead,E08000037,Upper tier local authority,2020-04-28,24,,,796,,
Wakefield,E08000036,Upper tier local authority,2020-04-28,10,,,523,,
Leeds,E08000035,Upper tier local authority,2020-04-28,40,,,1402,,
Kirklees,E08000034,Upper tier local authority,2020-04-28,10,,,558,,
