Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Wolverhampton,E08000031,Upper tier local authority,2020-04-10,25,,,450,,
Walsall,E08000030,Upper tier local authority,2020-04-10,21,,,565,,
Solihull,E08000029,Upper tier local authority,2020-04-10,23,,,348,,
Sandwell,E08000028,Upper tier local authority,2020-04-10,36,,,566,,
Dudley,E08000027,Upper tier local authority,2020-04-10,28,,,443,,
Coventry,E08000026,Upper tier local authority,2020-04-10,15,,,403,,
Birmingham,E08000025,Upper tier local authority,2020-04-10,65,,,1870,,
Sunderland,E08000024,Upper tier local authority,2020-04-10,37,,,630,,
South Tyneside,E08000023,Upper tier local authority,2020-04-10,18,,,217,,
North Tyneside,E08000022,Upper tier local authority,2020-04-10,8,,,298,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-10,29,,,570,,
Sheffield,E08000019,Upper tier local authority,2020-04-10,57,,,1306,,
Rotherham,E08000018,Upper tier local authority,2020-04-10,22,,,351,,
Doncaster,E08000017,Upper tier local authority,2020-04-10,4,,,230,,
Barnsley,E08000016,Upper tier local authority,2020-04-10,25,,,336,,
Wirral,E08000015,Upper tier local authority,2020-04-10,30,,,552,,
Sefton,E08000014,Upper tier local authority,2020-04-10,14,,,477,,
St. Helens,E08000013,Upper tier local authority,2020-04-10,11,,,377,,
Liverpool,E08000012,Upper tier local authority,2020-04-10,34,,,895,,
Knowsley,E08000011,Upper tier local authority,2020-04-10,12,,,300,,
Wigan,E08000010,Upper tier local authority,2020-04-10,17,,,314,,
Trafford,E08000009,Upper tier local authority,2020-04-10,22,,,371,,
Tameside,E08000008,Upper tier local authority,2020-04-10,10,,,278,,
Stockport,E08000007,Upper tier local authority,2020-04-10,33,,,472,,
Salford,E08000006,Upper tier local authority,2020-04-10,22,,,363,,
Rochdale,E08000005,Upper tier local authority,2020-04-10,14,,,284,,
Oldham,E08000004,Upper tier local authority,2020-04-10,27,,,362,,
Manchester,E08000003,Upper tier local authority,2020-04-10,33,,,659,,
Bury,E08000002,Upper tier local authority,2020-04-10,16,,,262,,
Bolton,E08000001,Upper tier local authority,2020-04-10,28,,,380,,
Dorset,E06000059,Upper tier local authority,2020-04-10,12,,,202,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-10,22,,,226,,
Northumberland,E06000057,Upper tier local authority,2020-04-10,24,,,382,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-10,18,,,289,,
Bedford,E06000055,Upper tier local authority,2020-04-10,16,,,231,,
Wiltshire,E06000054,Upper tier local authority,2020-04-10,5,,,236,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-10,12,,,286,,
Shropshire,E06000051,Upper tier local authority,2020-04-10,6,,,238,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-10,25,,,424,,
Cheshire East,E06000049,Upper tier local authority,2020-04-10,28,,,405,,
County Durham,E06000047,Upper tier local authority,2020-04-10,56,,,646,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-10,5,,,51,,
Southampton,E06000045,Upper tier local authority,2020-04-10,9,,,258,,
Portsmouth,E06000044,Upper tier local authority,2020-04-10,9,,,170,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-10,11,,,225,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-10,17,,,298,,
Wokingham,E06000041,Upper tier local authority,2020-04-10,16,,,176,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-10,2,,,148,,
Slough,E06000039,Upper tier local authority,2020-04-10,14,,,230,,
Reading,E06000038,Upper tier local authority,2020-04-10,14,,,193,,
West Berkshire,E06000037,Upper tier local authority,2020-04-10,13,,,157,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-10,4,,,111,,
Medway,E06000035,Upper tier local authority,2020-04-10,23,,,383,,
Thurrock,E06000034,Upper tier local authority,2020-04-10,4,,,191,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-10,10,,,216,,
Luton,E06000032,Upper tier local authority,2020-04-10,22,,,381,,
Peterborough,E06000031,Upper tier local authority,2020-04-10,4,,,109,,
Swindon,E06000030,Upper tier local authority,2020-04-10,14,,,169,,
Torbay,E06000027,Upper tier local authority,2020-04-10,5,,,98,,
Plymouth,E06000026,Upper tier local authority,2020-04-10,13,,,142,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-10,6,,,212,,
North Somerset,E06000024,Upper tier local authority,2020-04-10,4,,,117,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-10,18,,,324,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-10,16,,,124,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-10,24,,,189,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-10,7,,,131,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-10,6,,,102,,
Nottingham,E06000018,Upper tier local authority,2020-04-10,13,,,295,,
Rutland,E06000017,Upper tier local authority,2020-04-10,1,,,10,,
Leicester,E06000016,Upper tier local authority,2020-04-10,20,,,371,,
Derby,E06000015,Upper tier local authority,2020-04-10,12,,,353,,
York,E06000014,Upper tier local authority,2020-04-10,6,,,126,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-10,3,,,105,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-10,4,,,73,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-10,22,,,222,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-10,18,,,123,,
Blackpool,E06000009,Upper tier local authority,2020-04-10,16,,,148,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-10,12,,,156,,
Warrington,E06000007,Upper tier local authority,2020-04-10,28,,,334,,
Halton,E06000006,Upper tier local authority,2020-04-10,12,,,200,,
Darlington,E06000005,Upper tier local authority,2020-04-10,4,,,125,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-10,6,,,200,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-10,9,,,158,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-10,17,,,273,,
Hartlepool,E06000001,Upper tier local authority,2020-04-10,4,,,78,,
England,E92000001,Nation,2020-04-09,3924,3926,-2,68058,67990,68
South West,E12000009,Region,2020-04-09,245,,,3141,,
South East,E12000008,Region,2020-04-09,516,,,9064,,
London,E12000007,Region,2020-04-09,770,,,17686,,
East of England,E12000006,Region,2020-04-09,318,,,5678,,
West Midlands,E12000005,Region,2020-04-09,362,,,7156,,
East Midlands,E12000004,Region,2020-04-09,231,,,3942,,
Yorkshire and The Humber,E12000003,Region,2020-04-09,299,,,4863,,
North West,E12000002,Region,2020-04-09,699,,,10237,,
North East,E12000001,Region,2020-04-09,314,,,3759,,
Worcestershire,E10000034,Upper tier local authority,2020-04-09,39,,,621,,
West Sussex,E10000032,Upper tier local authority,2020-04-09,38,,,608,,
Warwickshire,E10000031,Upper tier local authority,2020-04-09,40,,,631,,
Surrey,E10000030,Upper tier local authority,2020-04-09,64,,,1467,,
Suffolk,E10000029,Upper tier local authority,2020-04-09,27,,,442,,
Staffordshire,E10000028,Upper tier local authority,2020-04-09,57,,,855,,
Somerset,E10000027,Upper tier local authority,2020-04-09,13,,,189,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-09,60,,,845,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-09,52,,,646,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-09,26,,,433,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-09,33,,,682,,
Norfolk,E10000020,Upper tier local authority,2020-04-09,53,,,595,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-09,22,,,425,,
Leicestershire,E10000018,Upper tier local authority,2020-04-09,34,,,496,,
Lancashire,E10000017,Upper tier local authority,2020-04-09,103,,,1470,,
Kent,E10000016,Upper tier local authority,2020-04-09,116,,,1541,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-09,78,,,1415,,
Hampshire,E10000014,Upper tier local authority,2020-04-09,73,,,1548,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-09,41,,,599,,
Essex,E10000012,Upper tier local authority,2020-04-09,63,,,1483,,
East Sussex,E10000011,Upper tier local authority,2020-04-09,27,,,319,,
Devon,E10000008,Upper tier local authority,2020-04-09,21,,,344,,
Derbyshire,E10000007,Upper tier local authority,2020-04-09,36,,,710,,
Cumbria,E10000006,Upper tier local authority,2020-04-09,69,,,1198,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-09,30,,,400,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-09,22,,,473,,
Westminster,E09000033,Upper tier local authority,2020-04-09,19,,,480,,
Wandsworth,E09000032,Upper tier local authority,2020-04-09,24,,,711,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-09,25,,,512,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-09,15,,,463,,
Sutton,E09000029,Upper tier local authority,2020-04-09,22,,,418,,
Southwark,E09000028,Upper tier local authority,2020-04-09,41,,,919,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-09,9,,,272,,
Redbridge,E09000026,Upper tier local authority,2020-04-09,30,,,490,,
Newham,E09000025,Upper tier local authority,2020-04-09,33,,,718,,
Merton,E09000024,Upper tier local authority,2020-04-09,22,,,479,,
Lewisham,E09000023,Upper tier local authority,2020-04-09,32,,,676,,
Lambeth,E09000022,Upper tier local authority,2020-04-09,30,,,870,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-09,19,,,287,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-09,18,,,359,,
Islington,E09000019,Upper tier local authority,2020-04-09,11,,,324,,
Hounslow,E09000018,Upper tier local authority,2020-04-09,24,,,468,,
Hillingdon,E09000017,Upper tier local authority,2020-04-09,32,,,491,,
Havering,E09000016,Upper tier local authority,2020-04-09,25,,,419,,
Harrow,E09000015,Upper tier local authority,2020-04-09,31,,,630,,
Haringey,E09000014,Upper tier local authority,2020-04-09,20,,,412,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-09,10,,,372,,
Hackney,E09000012,Upper tier local authority,2020-04-09,16,,,475,,
Greenwich,E09000011,Upper tier local authority,2020-04-09,18,,,453,,
Enfield,E09000010,Upper tier local authority,2020-04-09,30,,,526,,
Ealing,E09000009,Upper tier local authority,2020-04-09,30,,,698,,
Croydon,E09000008,Upper tier local authority,2020-04-09,43,,,965,,
Camden,E09000007,Upper tier local authority,2020-04-09,17,,,421,,
Bromley,E09000006,Upper tier local authority,2020-04-09,31,,,733,,
Brent,E09000005,Upper tier local authority,2020-04-09,28,,,980,,
Bexley,E09000004,Upper tier local authority,2020-04-09,16,,,409,,
Barnet,E09000003,Upper tier local authority,2020-04-09,34,,,933,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-09,15,,,310,,
Gateshead,E08000037,Upper tier local authority,2020-04-09,36,,,394,,
Wakefield,E08000036,Upper tier local authority,2020-04-09,13,,,295,,
Leeds,E08000035,Upper tier local authority,2020-04-09,42,,,588,,
Kirklees,E08000034,Upper tier local authority,2020-04-09,15,,,310,,
Calderdale,E08000033,Upper tier local authority,2020-04-09,6,,,130,,
Bradford,E08000032,Upper tier local authority,2020-04-09,28,,,396,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-09,19,,,425,,
Walsall,E08000030,Upper tier local authority,2020-04-09,32,,,544,,
Solihull,E08000029,Upper tier local authority,2020-04-09,19,,,325,,
Sandwell,E08000028,Upper tier local authority,2020-04-09,25,,,530,,
Dudley,E08000027,Upper tier local authority,2020-04-09,13,,,415,,
Coventry,E08000026,Upper tier local authority,2020-04-09,25,,,388,,
Birmingham,E08000025,Upper tier local authority,2020-04-09,61,,,1805,,
Sunderland,E08000024,Upper tier local authority,2020-04-09,47,,,593,,
South Tyneside,E08000023,Upper tier local authority,2020-04-09,12,,,199,,
North Tyneside,E08000022,Upper tier local authority,2020-04-09,16,,,290,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-09,41,,,541,,
Sheffield,E08000019,Upper tier local authority,2020-04-09,53,,,1249,,
Rotherham,E08000018,Upper tier local authority,2020-04-09,20,,,329,,
Doncaster,E08000017,Upper tier local authority,2020-04-09,25,,,226,,
Barnsley,E08000016,Upper tier local authority,2020-04-09,19,,,311,,
Wirral,E08000015,Upper tier local authority,2020-04-09,40,,,522,,
Sefton,E08000014,Upper tier local authority,2020-04-09,33,,,463,,
St. Helens,E08000013,Upper tier local authority,2020-04-09,21,,,366,,
Liverpool,E08000012,Upper tier local authority,2020-04-09,66,,,861,,
Knowsley,E08000011,Upper tier local authority,2020-04-09,29,,,288,,
Wigan,E08000010,Upper tier local authority,2020-04-09,13,,,297,,
Trafford,E08000009,Upper tier local authority,2020-04-09,16,,,349,,
Tameside,E08000008,Upper tier local authority,2020-04-09,14,,,268,,
Stockport,E08000007,Upper tier local authority,2020-04-09,35,,,439,,
Salford,E08000006,Upper tier local authority,2020-04-09,4,,,341,,
Rochdale,E08000005,Upper tier local authority,2020-04-09,16,,,270,,
Oldham,E08000004,Upper tier local authority,2020-04-09,12,,,335,,
Manchester,E08000003,Upper tier local authority,2020-04-09,50,,,626,,
Bury,E08000002,Upper tier local authority,2020-04-09,12,,,246,,
Bolton,E08000001,Upper tier local authority,2020-04-09,38,,,352,,
Dorset,E06000059,Upper tier local authority,2020-04-09,17,,,190,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-09,17,,,204,,
Northumberland,E06000057,Upper tier local authority,2020-04-09,36,,,358,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-09,17,,,271,,
Bedford,E06000055,Upper tier local authority,2020-04-09,21,,,215,,
Wiltshire,E06000054,Upper tier local authority,2020-04-09,17,,,231,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-09,18,,,274,,
Shropshire,E06000051,Upper tier local authority,2020-04-09,14,,,232,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-09,28,,,399,,
Cheshire East,E06000049,Upper tier local authority,2020-04-09,37,,,377,,
County Durham,E06000047,Upper tier local authority,2020-04-09,58,,,590,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-09,2,,,46,,
Southampton,E06000045,Upper tier local authority,2020-04-09,22,,,249,,
Portsmouth,E06000044,Upper tier local authority,2020-04-09,10,,,161,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-09,6,,,214,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-09,13,,,281,,
Wokingham,E06000041,Upper tier local authority,2020-04-09,5,,,160,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-09,10,,,146,,
Slough,E06000039,Upper tier local authority,2020-04-09,8,,,216,,
Reading,E06000038,Upper tier local authority,2020-04-09,15,,,179,,
West Berkshire,E06000037,Upper tier local authority,2020-04-09,2,,,144,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-09,3,,,107,,
Medway,E06000035,Upper tier local authority,2020-04-09,20,,,360,,
Thurrock,E06000034,Upper tier local authority,2020-04-09,5,,,187,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-09,6,,,206,,
Luton,E06000032,Upper tier local authority,2020-04-09,16,,,359,,
Peterborough,E06000031,Upper tier local authority,2020-04-09,2,,,105,,
Swindon,E06000030,Upper tier local authority,2020-04-09,19,,,155,,
Torbay,E06000027,Upper tier local authority,2020-04-09,21,,,93,,
Plymouth,E06000026,Upper tier local authority,2020-04-09,9,,,129,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-09,13,,,206,,
North Somerset,E06000024,Upper tier local authority,2020-04-09,11,,,113,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-09,17,,,306,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-09,11,,,108,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-09,11,,,165,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-09,2,,,124,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-09,5,,,96,,
Nottingham,E06000018,Upper tier local authority,2020-04-09,12,,,282,,
Leicester,E06000016,Upper tier local authority,2020-04-09,31,,,351,,
Derby,E06000015,Upper tier local authority,2020-04-09,11,,,341,,
York,E06000014,Upper tier local authority,2020-04-09,9,,,120,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-09,17,,,102,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-09,4,,,69,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-09,9,,,200,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-09,13,,,105,,
Blackpool,E06000009,Upper tier local authority,2020-04-09,11,,,132,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-09,16,,,144,,
Warrington,E06000007,Upper tier local authority,2020-04-09,21,,,306,,
Halton,E06000006,Upper tier local authority,2020-04-09,15,,,188,,
Darlington,E06000005,Upper tier local authority,2020-04-09,14,,,121,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-09,18,,,194,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-09,9,,,149,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-09,18,,,256,,
Hartlepool,E06000001,Upper tier local authority,2020-04-09,9,,,74,,
England,E92000001,Nation,2020-04-08,4170,4174,-4,64134,64064,70
South West,E12000009,Region,2020-04-08,235,,,2896,,
South East,E12000008,Region,2020-04-08,554,,,8548,,
London,E12000007,Region,2020-04-08,833,,,16916,,
East of England,E12000006,Region,2020-04-08,397,,,5360,,
West Midlands,E12000005,Region,2020-04-08,382,,,6794,,
East Midlands,E12000004,Region,2020-04-08,190,,,3711,,
Yorkshire and The Humber,E12000003,Region,2020-04-08,322,,,4564,,
North West,E12000002,Region,2020-04-08,756,,,9538,,
North East,E12000001,Region,2020-04-08,292,,,3445,,
Worcestershire,E10000034,Upper tier local authority,2020-04-08,41,,,582,,
West Sussex,E10000032,Upper tier local authority,2020-04-08,39,,,570,,
Warwickshire,E10000031,Upper tier local authority,2020-04-08,32,,,591,,
Surrey,E10000030,Upper tier local authority,2020-04-08,80,,,1403,,
Suffolk,E10000029,Upper tier local authority,2020-04-08,38,,,415,,
Staffordshire,E10000028,Upper tier local authority,2020-04-08,49,,,798,,
Somerset,E10000027,Upper tier local authority,2020-04-08,15,,,176,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-08,63,,,785,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-08,33,,,594,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-08,29,,,407,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-08,33,,,649,,
Norfolk,E10000020,Upper tier local authority,2020-04-08,57,,,542,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-08,15,,,403,,
Leicestershire,E10000018,Upper tier local authority,2020-04-08,18,,,462,,
Lancashire,E10000017,Upper tier local authority,2020-04-08,97,,,1367,,
Kent,E10000016,Upper tier local authority,2020-04-08,103,,,1425,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-08,85,,,1337,,
Hampshire,E10000014,Upper tier local authority,2020-04-08,86,,,1475,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-08,58,,,558,,
Essex,E10000012,Upper tier local authority,2020-04-08,91,,,1420,,
East Sussex,E10000011,Upper tier local authority,2020-04-08,18,,,292,,
Devon,E10000008,Upper tier local authority,2020-04-08,12,,,323,,
Derbyshire,E10000007,Upper tier local authority,2020-04-08,43,,,674,,
Cumbria,E10000006,Upper tier local authority,2020-04-08,87,,,1129,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-08,27,,,370,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-08,32,,,451,,
Westminster,E09000033,Upper tier local authority,2020-04-08,14,,,461,,
Wandsworth,E09000032,Upper tier local authority,2020-04-08,26,,,687,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-08,21,,,487,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-08,22,,,448,,
Sutton,E09000029,Upper tier local authority,2020-04-08,29,,,396,,
Southwark,E09000028,Upper tier local authority,2020-04-08,41,,,878,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-08,9,,,263,,
Redbridge,E09000026,Upper tier local authority,2020-04-08,29,,,460,,
Newham,E09000025,Upper tier local authority,2020-04-08,36,,,685,,
Merton,E09000024,Upper tier local authority,2020-04-08,14,,,457,,
Lewisham,E09000023,Upper tier local authority,2020-04-08,23,,,644,,
Lambeth,E09000022,Upper tier local authority,2020-04-08,32,,,840,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-08,21,,,268,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-08,20,,,341,,
Islington,E09000019,Upper tier local authority,2020-04-08,11,,,313,,
Hounslow,E09000018,Upper tier local authority,2020-04-08,23,,,444,,
Hillingdon,E09000017,Upper tier local authority,2020-04-08,18,,,459,,
Havering,E09000016,Upper tier local authority,2020-04-08,31,,,394,,
Harrow,E09000015,Upper tier local authority,2020-04-08,25,,,599,,
Haringey,E09000014,Upper tier local authority,2020-04-08,13,,,392,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-08,19,,,362,,
Hackney,E09000012,Upper tier local authority,2020-04-08,17,,,459,,
Greenwich,E09000011,Upper tier local authority,2020-04-08,23,,,435,,
Enfield,E09000010,Upper tier local authority,2020-04-08,31,,,496,,
Ealing,E09000009,Upper tier local authority,2020-04-08,36,,,668,,
Croydon,E09000008,Upper tier local authority,2020-04-08,56,,,922,,
Camden,E09000007,Upper tier local authority,2020-04-08,22,,,404,,
Bromley,E09000006,Upper tier local authority,2020-04-08,43,,,702,,
Brent,E09000005,Upper tier local authority,2020-04-08,43,,,952,,
Bexley,E09000004,Upper tier local authority,2020-04-08,16,,,393,,
Barnet,E09000003,Upper tier local authority,2020-04-08,49,,,899,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-08,18,,,295,,
City of London,E09000001,Upper tier local authority,2020-04-08,2,,,13,,
Gateshead,E08000037,Upper tier local authority,2020-04-08,44,,,358,,
Wakefield,E08000036,Upper tier local authority,2020-04-08,25,,,282,,
Leeds,E08000035,Upper tier local authority,2020-04-08,44,,,546,,
Kirklees,E08000034,Upper tier local authority,2020-04-08,21,,,295,,
Calderdale,E08000033,Upper tier local authority,2020-04-08,10,,,124,,
Bradford,E08000032,Upper tier local authority,2020-04-08,37,,,368,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-08,32,,,406,,
Walsall,E08000030,Upper tier local authority,2020-04-08,19,,,512,,
Solihull,E08000029,Upper tier local authority,2020-04-08,14,,,306,,
Sandwell,E08000028,Upper tier local authority,2020-04-08,34,,,505,,
Dudley,E08000027,Upper tier local authority,2020-04-08,16,,,402,,
Coventry,E08000026,Upper tier local authority,2020-04-08,10,,,363,,
Birmingham,E08000025,Upper tier local authority,2020-04-08,88,,,1744,,
Sunderland,E08000024,Upper tier local authority,2020-04-08,51,,,546,,
South Tyneside,E08000023,Upper tier local authority,2020-04-08,19,,,187,,
North Tyneside,E08000022,Upper tier local authority,2020-04-08,18,,,274,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-08,30,,,500,,
Sheffield,E08000019,Upper tier local authority,2020-04-08,50,,,1196,,
Rotherham,E08000018,Upper tier local authority,2020-04-08,21,,,309,,
Doncaster,E08000017,Upper tier local authority,2020-04-08,15,,,201,,
Barnsley,E08000016,Upper tier local authority,2020-04-08,16,,,292,,
Wirral,E08000015,Upper tier local authority,2020-04-08,48,,,482,,
Sefton,E08000014,Upper tier local authority,2020-04-08,33,,,430,,
St. Helens,E08000013,Upper tier local authority,2020-04-08,15,,,345,,
Liverpool,E08000012,Upper tier local authority,2020-04-08,73,,,795,,
Knowsley,E08000011,Upper tier local authority,2020-04-08,18,,,259,,
Wigan,E08000010,Upper tier local authority,2020-04-08,15,,,284,,
Trafford,E08000009,Upper tier local authority,2020-04-08,30,,,333,,
Tameside,E08000008,Upper tier local authority,2020-04-08,25,,,254,,
Stockport,E08000007,Upper tier local authority,2020-04-08,27,,,404,,
Salford,E08000006,Upper tier local authority,2020-04-08,14,,,337,,
Rochdale,E08000005,Upper tier local authority,2020-04-08,20,,,254,,
Oldham,E08000004,Upper tier local authority,2020-04-08,13,,,323,,
Manchester,E08000003,Upper tier local authority,2020-04-08,49,,,576,,
Bury,E08000002,Upper tier local authority,2020-04-08,14,,,234,,
Bolton,E08000001,Upper tier local authority,2020-04-08,42,,,314,,
Dorset,E06000059,Upper tier local authority,2020-04-08,17,,,173,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-08,15,,,187,,
Northumberland,E06000057,Upper tier local authority,2020-04-08,35,,,322,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-08,16,,,254,,
Bedford,E06000055,Upper tier local authority,2020-04-08,20,,,194,,
Wiltshire,E06000054,Upper tier local authority,2020-04-08,11,,,214,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-08,16,,,256,,
Shropshire,E06000051,Upper tier local authority,2020-04-08,18,,,218,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-08,28,,,371,,
Cheshire East,E06000049,Upper tier local authority,2020-04-08,32,,,340,,
County Durham,E06000047,Upper tier local authority,2020-04-08,53,,,532,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-08,5,,,44,,
Southampton,E06000045,Upper tier local authority,2020-04-08,13,,,227,,
Portsmouth,E06000044,Upper tier local authority,2020-04-08,11,,,151,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-08,19,,,208,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-08,11,,,268,,
Wokingham,E06000041,Upper tier local authority,2020-04-08,12,,,155,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-08,3,,,136,,
Slough,E06000039,Upper tier local authority,2020-04-08,9,,,208,,
Reading,E06000038,Upper tier local authority,2020-04-08,13,,,164,,
West Berkshire,E06000037,Upper tier local authority,2020-04-08,5,,,142,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-08,10,,,104,,
Medway,E06000035,Upper tier local authority,2020-04-08,22,,,340,,
Thurrock,E06000034,Upper tier local authority,2020-04-08,18,,,182,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-08,5,,,200,,
Luton,E06000032,Upper tier local authority,2020-04-08,35,,,343,,
Peterborough,E06000031,Upper tier local authority,2020-04-08,5,,,103,,
Swindon,E06000030,Upper tier local authority,2020-04-08,15,,,136,,
Torbay,E06000027,Upper tier local authority,2020-04-08,3,,,72,,
Plymouth,E06000026,Upper tier local authority,2020-04-08,4,,,120,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-08,28,,,193,,
North Somerset,E06000024,Upper tier local authority,2020-04-08,5,,,102,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-08,28,,,289,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-08,8,,,97,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-08,18,,,154,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-08,6,,,122,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-08,5,,,91,,
Nottingham,E06000018,Upper tier local authority,2020-04-08,16,,,270,,
Rutland,E06000017,Upper tier local authority,2020-04-08,1,,,9,,
Leicester,E06000016,Upper tier local authority,2020-04-08,20,,,320,,
Derby,E06000015,Upper tier local authority,2020-04-08,11,,,330,,
York,E06000014,Upper tier local authority,2020-04-08,10,,,111,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-08,10,,,85,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-08,4,,,65,,
